trace_id,count_transaction,count_session_login,count_device_registration,count_beneficiary_addition,total_events,window_seconds,transactions_per_hour,mean_time_between_transactions,min_time_between_transactions,transactions_per_session,time_login_to_first_transaction,login_attempt_count_max,auth_failure_present,new_device_present,time_device_registration_to_transaction,beneficiary_added_before_transaction,time_from_beneficiary_add_to_transaction,failed_transaction_count,failed_then_completed,amount_mean,amount_max,amount_min,amount_std,amount_cv,amount_change_after_failure,amount_trend,distinct_channels,fraud,attack_family,attack_difficulty,customer_id,HESITATION_DELTA
atk-693a3017,0,1,1,0,2,420.0,0.0,420.0,420.0,0.0,-1.0,1,0,1,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,ACCOUNT_TAKEOVER,advanced,e9669dd5-9e35-4c39-901d-6ffb9e8ca7dd,0.0
atk-c97dbb78,11,1,0,0,12,165851.0,0.23876853320148808,16565.1,9.0,11.0,200.0,1,0,0,-1.0,0,-1.0,0,0,2120.6845454545455,3931.86,752.99,1251.2223148103374,0.5900086920009838,0,-1.0,1,1,ACCOUNT_TAKEOVER,advanced,6f238d5a-c3e1-4357-83c3-56b89d2b523d,0.0
atk-234a4a15,0,1,0,1,2,240.0,0.0,240.0,240.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,ACCOUNT_TAKEOVER,advanced,3434ad30-f05c-4ce9-85b7-c46d84542c7f,0.0
atk-beca0dc3,0,1,1,0,2,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,1,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,ACCOUNT_TAKEOVER,advanced,0514f0ad-c6f6-4730-8071-9d027367ef9c,0.0
atk-93f3dc27,6,1,0,1,8,1998.0,10.81081081081081,136.2,10.0,6.0,1317.0,1,0,0,-1.0,1,0.0,0,0,3900.256666666666,7097.03,1351.58,2444.9374512358295,0.6268657835089049,0,-1.0,1,1,ACCOUNT_TAKEOVER,advanced,c082482e-6a21-4dff-8bab-be7c23762912,-1.5025140179867045
atk-208702bb,7,1,0,0,8,391.0,64.45012787723785,29.666666666666668,8.0,7.0,213.0,1,0,0,-1.0,0,-1.0,0,0,2732.8757142857144,3987.8,1170.89,1059.4043876612548,0.38765187239338067,0,-1.0,1,1,ACCOUNT_TAKEOVER,advanced,96a5d6dd-535b-4bf8-b9be-b86cff14b33c,0.0
atk-e8f7bd25,4,1,0,0,5,123828.0,0.11629033821106696,41.0,35.0,4.0,123705.0,1,0,0,-1.0,0,-1.0,0,0,3255.67,4036.47,2803.73,482.41952007562867,0.14817826133349776,0,-1.0,1,1,ACCOUNT_TAKEOVER,advanced,6f238d5a-c3e1-4357-83c3-56b89d2b523d,0.0
atk-72e70f2a,9,1,0,0,10,1317.0,24.60136674259681,58.0,11.0,9.0,853.0,1,0,0,-1.0,0,-1.0,0,0,1789.09,2910.59,1000.88,807.6529073116055,0.45143224058689363,0,1.0,1,1,ACCOUNT_TAKEOVER,advanced,75e060fd-752a-4bad-a05a-9a468d3ca04c,0.0
atk-1179705d,0,1,1,0,2,114840.0,0.0,114840.0,114840.0,0.0,-1.0,1,0,1,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,ACCOUNT_TAKEOVER,advanced,8255f136-0bec-4181-9911-5378682e818f,0.0
atk-83b781cd,8,1,0,0,9,118323.0,0.24340153647219898,16839.0,5.0,8.0,450.0,1,0,0,-1.0,0,-1.0,0,0,1970.1462500000002,4757.35,619.56,1597.9835883069757,0.8110989670472308,0,-1.0,1,1,ACCOUNT_TAKEOVER,advanced,c4db965a-f70f-4778-b4af-c4b29c66e15e,0.0
atk-97c0217d,4,1,0,1,6,739.0,19.485791610284167,20.0,11.0,4.0,259.0,1,0,0,-1.0,0,-1.0,0,0,3363.8975,4079.18,2980.81,425.26494261665863,0.12642030341788316,0,1.0,1,1,ACCOUNT_TAKEOVER,advanced,c4db965a-f70f-4778-b4af-c4b29c66e15e,0.0
atk-835c8230,13,1,1,1,16,1249.0,37.469975980784625,55.75,10.0,13.0,580.0,1,0,1,580.0,1,0.0,2,1,2831.9384615384615,7369.89,85.19,2952.187233154028,1.0424616471186456,1,-1.0,1,1,ACCOUNT_TAKEOVER,advanced,4a3172b4-c168-4e46-a2a2-f7a6442e491b,-0.5936190283258591
atk-547d7667,14,1,1,0,16,2368.0,21.283783783783782,137.15384615384616,14.0,14.0,585.0,1,0,1,585.0,0,-1.0,0,0,1702.6507142857142,4775.79,260.0,1545.9928803683056,0.9079917962016486,0,-1.0,1,1,ACCOUNT_TAKEOVER,advanced,1e6c9584-c4ed-4037-896c-cf880ebae805,0.0
atk-8bf04232,4,1,1,0,6,155078.0,0.09285649802035104,40.0,16.0,4.0,154958.0,1,0,1,154958.0,0,-1.0,0,0,4052.42,4879.53,3400.46,575.5359117813587,0.1420227695503819,0,1.0,1,1,ACCOUNT_TAKEOVER,advanced,0514f0ad-c6f6-4730-8071-9d027367ef9c,0.0
atk-88cdbb44,4,1,0,0,5,366.0,39.34426229508197,27.666666666666668,10.0,4.0,283.0,1,0,0,-1.0,0,-1.0,1,1,8368.682499999999,9615.59,7639.45,745.940389152344,0.08913474601914269,1,1.0,1,1,ACCOUNT_TAKEOVER,advanced,0bb8c9eb-2997-4cdf-aa71-f13d5e5c8bd1,0.0
atk-ef9c8093,1,1,0,1,3,900.0,4.0,900.0,900.0,1.0,900.0,1,0,0,-1.0,1,480.0,0,0,20832.2,20832.2,20832.2,0.0,0.0,0,0.0,1,1,AUTHORIZED_PUSH_PAYMENT,easy,bc42392e-9ebc-4b24-84ce-adb1994405df,-0.529675628578935
atk-77a44d11,2,1,0,1,4,960.0,7.5,300.0,300.0,2.0,660.0,1,0,0,-1.0,1,60.0,1,1,25645.385000000002,30132.62,21158.15,4487.234999999999,0.17497241706451272,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,easy,a3a87881-f8d0-4902-8849-8c3000a8d72c,-0.7314742712350647
atk-97978d93,1,1,0,0,2,180.0,20.0,180.0,180.0,1.0,180.0,1,0,0,-1.0,0,-1.0,0,0,24242.42,24242.42,24242.42,0.0,0.0,0,0.0,1,1,AUTHORIZED_PUSH_PAYMENT,easy,be320c10-0536-42fa-9ab9-6e1d11f1ca07,0.0
atk-cc43b7e8,0,1,0,1,2,60.0,0.0,60.0,60.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,AUTHORIZED_PUSH_PAYMENT,easy,c082482e-6a21-4dff-8bab-be7c23762912,0.0
atk-1864f7ac,2,1,0,0,3,1020.0,7.0588235294117645,540.0,540.0,2.0,480.0,1,0,0,-1.0,0,-1.0,0,0,12245.810000000001,21805.33,2686.29,9559.52,0.7806359889627553,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,easy,92ecfbad-d07a-4a47-8dc1-f3c65f4e3c66,0.0
atk-811fb52b,3,1,0,0,4,1260.0,8.571428571428571,330.0,120.0,3.0,600.0,1,0,0,-1.0,0,-1.0,0,0,8323.186666666666,23287.75,231.27,10593.245384087395,1.2727391332591438,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,easy,d6d3d3f8-a8e7-4841-bc66-c08d12894506,0.0
atk-aec27e49,4,1,0,0,5,11059.0,1.302106881273171,1710.0,31.0,4.0,5929.0,1,0,0,-1.0,0,-1.0,1,1,7814.419999999999,11442.8,3932.62,2667.445455515445,0.3413491283441951,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,be320c10-0536-42fa-9ab9-6e1d11f1ca07,0.0
atk-e3cb38a3,1,1,0,1,3,9240.0,0.3896103896103896,9240.0,9240.0,1.0,9240.0,1,0,0,-1.0,1,5280.0,0,0,14020.38,14020.38,14020.38,0.0,0.0,0,0.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,16ba6cb3-05ca-4736-ac25-21368e9e41cf,0.22776031376772835
atk-95319e43,2,1,0,0,3,11718.0,0.6144393241167435,60.0,60.0,2.0,11658.0,1,0,0,-1.0,0,-1.0,0,0,5239.43,6249.52,4229.34,1010.0900000000001,0.19278623819766655,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,3434ad30-f05c-4ce9-85b7-c46d84542c7f,0.0
atk-96e7b1e0,2,1,0,0,3,2486.0,2.8962188254223653,28.0,28.0,2.0,2458.0,1,0,0,-1.0,0,-1.0,0,0,5326.29,6282.37,4370.21,956.0799999999999,0.17950205490125395,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,e30956cf-103e-4fa5-96e1-f31bbf26c6d7,0.0
atk-d8c6a023,2,1,0,0,3,6888.0,1.0452961672473868,53.0,53.0,2.0,6835.0,1,0,0,-1.0,0,-1.0,1,0,17709.144999999997,18998.28,16420.01,1289.1350000000002,0.0727948751901913,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,be320c10-0536-42fa-9ab9-6e1d11f1ca07,0.0
atk-d4dd5460,4,1,0,1,6,15139.0,0.9511856793711605,1326.0,29.0,4.0,11161.0,1,0,0,-1.0,1,8221.0,0,0,4225.0175,6230.39,2885.32,1291.2460698754323,0.3056191056901971,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,4a3172b4-c168-4e46-a2a2-f7a6442e491b,0.8090229295291061
atk-18611af6,2,1,0,1,4,9529.0,0.7555882044285864,14.0,14.0,2.0,9515.0,1,0,0,-1.0,1,2315.0,0,0,6955.485000000001,8303.94,5607.03,1348.4550000000004,0.19386929883394188,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,92ecfbad-d07a-4a47-8dc1-f3c65f4e3c66,-0.2095166989507602
atk-3fea6b68,3,1,0,1,5,15342.0,0.7039499413375049,68.0,35.0,3.0,15206.0,1,0,0,-1.0,1,13166.0,1,1,6329.38,7719.64,5146.43,1060.6870424713723,0.16758150758389798,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,be320c10-0536-42fa-9ab9-6e1d11f1ca07,-0.265709907642865
atk-e09339a9,2,1,0,0,3,12279.0,0.5863669679941363,44.0,44.0,2.0,12235.0,1,0,0,-1.0,0,-1.0,0,0,7037.105,8144.44,5929.77,1107.3349999999996,0.15735661184535396,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,68903bb2-649b-4203-8427-e34e3e963423,0.0
atk-1ebff3d8,1,1,0,0,2,10800.0,0.3333333333333333,10800.0,10800.0,1.0,10800.0,1,0,0,-1.0,0,-1.0,0,0,15862.36,15862.36,15862.36,0.0,0.0,0,0.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,8255f136-0bec-4181-9911-5378682e818f,0.0
atk-ee11d67a,0,1,0,1,2,6600.0,0.0,6600.0,6600.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,AUTHORIZED_PUSH_PAYMENT,medium,42fec3c4-05a4-4a79-ade0-661be2827074,0.0
atk-4b079370,2,1,0,0,3,7031.0,1.0240364101834731,17.0,17.0,2.0,7014.0,1,0,0,-1.0,0,-1.0,0,0,7880.165,8875.35,6884.98,995.1850000000004,0.12628986829590502,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,e30956cf-103e-4fa5-96e1-f31bbf26c6d7,0.0
atk-6bc17a95,3,1,0,0,4,9753.0,1.1073515841279606,39.5,31.0,3.0,9674.0,1,0,0,-1.0,0,-1.0,1,1,8919.5,11332.92,7555.28,1711.3847166159533,0.19187002820964777,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,1e6c9584-c4ed-4037-896c-cf880ebae805,0.0
atk-4775a282,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,AUTHORIZED_PUSH_PAYMENT,medium,5ff212f1-a315-498a-a3d1-9afa715056c5,0.0
atk-3f48c9b5,1,1,0,0,2,5129.0,0.7018912068629363,5129.0,5129.0,1.0,5129.0,1,0,0,-1.0,0,-1.0,1,0,35302.4,35302.4,35302.4,0.0,0.0,0,0.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,5ff212f1-a315-498a-a3d1-9afa715056c5,0.0
atk-331b6121,3,1,0,1,5,8584.0,1.2581547064305685,113.5,24.0,3.0,8357.0,1,0,0,-1.0,1,2777.0,2,0,20082.076666666668,25935.7,17020.06,4140.608649979962,0.20618428655104037,1,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,6f238d5a-c3e1-4357-83c3-56b89d2b523d,-0.26805326247667577
atk-ab61364d,5,1,0,1,7,13199.0,1.3637396772482764,1425.25,16.0,5.0,7498.0,1,0,0,-1.0,1,3598.0,1,1,5599.16,8478.92,4000.98,1583.559182916761,0.28282084864814744,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,2444528b-4509-4809-a516-d55fbd5d508d,-0.012758025088532786
atk-8cdb02ec,2,1,0,1,4,12575.0,0.5725646123260437,36.0,36.0,2.0,12539.0,1,0,0,-1.0,1,5519.0,0,0,6495.514999999999,7117.48,5873.55,621.9649999999997,0.0957529926418459,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,16ba6cb3-05ca-4736-ac25-21368e9e41cf,0.2662202790333641
atk-cc447f44,5,1,0,0,6,17309.0,1.0399214281587612,2611.5,20.0,5.0,6863.0,1,0,0,-1.0,0,-1.0,0,0,4337.182000000001,6001.47,2632.38,1304.3040294256548,0.30072614647613466,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,5ff212f1-a315-498a-a3d1-9afa715056c5,0.0
atk-ff537bb8,2,1,0,1,4,11798.0,0.61027292761485,18.0,18.0,2.0,11780.0,1,0,0,-1.0,1,6560.0,0,0,5107.200000000001,6006.27,4208.13,899.0700000000002,0.17603970864661656,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,a4ae34e8-722e-44d5-bfc1-918c65cdc5cd,0.7538274771421055
atk-be49bf65,4,1,0,1,6,16111.0,0.8937992675811558,2243.6666666666665,37.0,4.0,9380.0,1,0,0,-1.0,1,2420.0,0,0,4918.7675,7241.26,2402.0,2269.7902211148835,0.46145507408408376,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,d0dbf22f-84d3-4815-bc81-3af1b5559b59,1.2977461191358381
atk-6e3d0f35,3,1,0,0,4,3414.0,3.1634446397188047,46.5,33.0,3.0,3321.0,1,0,0,-1.0,0,-1.0,1,1,8017.606666666667,9087.22,6058.15,1387.4874497050016,0.1730550658556878,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,a4ae34e8-722e-44d5-bfc1-918c65cdc5cd,0.0
atk-26c3afbf,4,1,0,1,6,14317.0,1.0057973039044492,104.0,10.0,4.0,14005.0,1,0,0,-1.0,1,10225.0,2,1,8404.44,10692.98,6318.45,1758.4264153924667,0.20922588719682295,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,0514f0ad-c6f6-4730-8071-9d027367ef9c,1.4864614971370382
atk-6e421bdf,2,1,0,1,4,13015.0,0.5532078371110257,235.0,235.0,2.0,12780.0,1,0,0,-1.0,1,6960.0,1,1,21348.085,25617.7,17078.47,4269.615,0.19999990631478187,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,b58b953f-d67e-4733-a6d4-68753672734a,50.96119506102308
atk-36924443,4,1,0,1,6,13688.0,1.0520163646990064,1342.6666666666667,88.0,4.0,9660.0,1,0,0,-1.0,1,3120.0,2,1,11701.875,17555.78,7019.15,3793.824380796375,0.3242065379092133,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,855f7663-6799-43eb-b79f-2cb8c3f0bf52,-0.2713053752453027
atk-f58d6a7b,4,1,0,0,5,5993.0,2.402803270482229,79.0,41.0,4.0,5756.0,1,0,0,-1.0,0,-1.0,2,1,10474.6,13955.44,7455.73,2403.31411406208,0.22944208982319897,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,75516789-f403-4fa0-9ce9-7c3f068c1336,0.0
atk-c604dd6d,3,1,0,1,5,10199.0,1.0589273458182173,112.5,44.0,3.0,9974.0,1,0,0,-1.0,1,3794.0,1,1,8245.786666666667,11641.66,5334.59,2597.558674298277,0.31501647802735744,1,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,68903bb2-649b-4203-8427-e34e3e963423,-0.3554454105123054
atk-52792a5e,3,1,0,0,4,6997.0,1.5435186508503644,35.5,32.0,3.0,6926.0,1,0,0,-1.0,0,-1.0,1,1,7578.256666666667,9852.88,6313.3,1611.77474179517,0.21268410568417934,1,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,5888410f-b2b5-4beb-b481-c64dbe2b6c17,0.0
atk-2bc19b71,3,1,0,0,4,7216.0,1.4966740576496675,118.0,23.0,3.0,6980.0,1,0,0,-1.0,0,-1.0,1,1,5880.763333333333,6619.48,4412.99,1037.8799697567258,0.1764872876066643,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,0503245b-3e08-42ba-9f76-1f2537c61cdd,0.0
atk-92e87efe,4,1,0,0,5,13903.0,1.0357476803567576,70.66666666666667,5.0,4.0,13691.0,1,0,0,-1.0,0,-1.0,2,1,7920.9675,10332.18,5785.43,1733.1005659709276,0.21879910073749548,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,126d56cc-bd50-403a-9af0-a8811aa3f2f5,0.0
atk-354dda72,5,1,0,0,6,16005.0,1.1246485473289596,869.0,20.0,5.0,12529.0,1,0,0,-1.0,0,-1.0,2,1,8156.5920000000015,16193.42,3865.33,4739.6824417735,0.581086125403048,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,ace3b175-db94-4ca5-9d87-34d64fd6b993,0.0
atk-fc32a04f,3,1,0,1,5,3956.0,2.730030333670374,36.5,30.0,3.0,3883.0,1,0,0,-1.0,1,2083.0,1,1,8804.913333333334,12488.18,5601.11,2832.001307936767,0.3216387488126061,1,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,37c3e897-1fbf-47a1-90ef-a85740f3121d,-0.4650447269750023
atk-3a822dc4,3,1,0,0,4,10932.0,0.9879253567508233,2646.0,34.0,3.0,5640.0,1,0,0,-1.0,0,-1.0,0,0,5600.996666666666,10007.14,2953.59,3136.665734782008,0.5600192111252833,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,b6084df1-78b6-43ed-af67-ff2faacf92a3,0.0
atk-8e6a4d50,4,1,0,0,5,12333.0,1.1675991243006567,2703.0,30.0,4.0,4224.0,1,0,0,-1.0,0,-1.0,0,0,4959.235,7366.6,2251.64,2292.600703049923,0.46228918432982574,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,126d56cc-bd50-403a-9af0-a8811aa3f2f5,0.0
atk-bb031c23,1,1,0,1,3,12360.0,0.29126213592233013,12360.0,12360.0,1.0,12360.0,1,0,0,-1.0,1,6720.0,0,0,10159.51,10159.51,10159.51,0.0,0.0,0,0.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,a3a87881-f8d0-4902-8849-8c3000a8d72c,0.10483142077975909
atk-2a5f3887,2,1,0,1,4,10303.0,0.6988255847811317,223.0,223.0,2.0,10080.0,1,0,0,-1.0,1,7020.0,1,1,12681.775,15218.13,10145.42,2536.3549999999996,0.19999999999999998,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,f777751c-882f-4233-a7ef-03edb93bbaa7,-0.06497535583202758
atk-1e3be9e7,3,1,0,0,4,11840.0,0.9121621621621622,71.0,39.0,3.0,11698.0,1,0,0,-1.0,0,-1.0,1,1,7578.099999999999,9156.72,6104.48,1248.2817535583329,0.16472225934710982,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,c082482e-6a21-4dff-8bab-be7c23762912,0.0
atk-67ef4228,4,1,0,0,5,5729.0,2.513527666259382,119.66666666666667,22.0,4.0,5370.0,1,0,0,-1.0,0,-1.0,3,1,23199.300000000003,32342.86,15556.97,6014.762731400966,0.25926483693046626,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,8d2b4595-90eb-457b-862c-c575a44e50c8,0.0
atk-f76ec6ea,3,1,0,1,5,29160.0,0.3703703703703704,6324.5,28.0,3.0,16511.0,1,0,0,-1.0,1,12131.0,2,1,19933.263333333332,28264.71,15307.6,5903.1797913346845,0.29614718335974183,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,42fec3c4-05a4-4a79-ade0-661be2827074,1.6738569538046768
atk-f9a08d86,3,1,0,0,4,5583.0,1.9344438473938743,1591.5,63.0,3.0,2400.0,1,0,0,-1.0,0,-1.0,2,1,15097.769999999999,18266.8,12177.87,2492.0294880411557,0.1650594417613433,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,e30956cf-103e-4fa5-96e1-f31bbf26c6d7,0.0
atk-e23c223d,3,1,0,0,4,5999.0,1.8003000500083346,32.0,27.0,3.0,5935.0,1,0,0,-1.0,0,-1.0,1,1,10605.293333333333,14965.18,6873.91,3333.009139224727,0.3142778831726226,1,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,a1bcb03b-3f62-4d03-b0dc-e0003b9f1aef,0.0
atk-fbedce90,8,1,0,1,10,22276.0,1.2928712515711978,2331.714285714286,23.0,8.0,5954.0,1,0,0,-1.0,1,3074.0,3,1,4741.179999999999,8368.05,2380.23,2214.032373645426,0.46697918527569643,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,84fc8e5d-c282-45b2-973b-a15407b03728,0.041597025828162916
atk-62a41fe7,4,1,0,0,5,11873.0,1.2128358460372273,718.3333333333334,26.0,4.0,9718.0,1,0,0,-1.0,0,-1.0,1,1,6702.445000000001,9150.36,4240.55,1788.5433776190614,0.2668493926647755,1,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,e9669dd5-9e35-4c39-901d-6ffb9e8ca7dd,0.0
atk-a2efee87,3,1,0,0,4,17285.0,0.6248192074052646,1613.5,12.0,3.0,14058.0,1,0,0,-1.0,0,-1.0,0,0,6523.88,12877.02,2824.4,4512.591698998112,0.6917036639236332,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,f777751c-882f-4233-a7ef-03edb93bbaa7,0.0
atk-b8441b32,3,1,0,1,5,4485.0,2.408026755852843,27.0,11.0,3.0,4431.0,1,0,0,-1.0,1,2511.0,1,1,7796.123333333333,8987.24,5991.49,1297.6726708055292,0.1664510187078701,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,1653a6b5-1036-48ad-aa9b-802b8609a3df,-0.601357416425275
atk-7cad7aab,1,1,0,0,2,8420.0,0.42755344418052255,8420.0,8420.0,1.0,8420.0,1,0,0,-1.0,0,-1.0,0,0,10031.44,10031.44,10031.44,0.0,0.0,0,0.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,259fc45e-741c-4a4a-8d33-fe3f103add9a,0.0
atk-a3d35915,4,1,0,0,5,11927.0,1.2073446801375032,151.66666666666666,51.0,4.0,11472.0,1,0,0,-1.0,0,-1.0,2,1,7360.09,9961.04,5135.45,1757.0722196455106,0.2387297192895074,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,84fc8e5d-c282-45b2-973b-a15407b03728,0.0
atk-65a34182,7,1,0,0,8,14454.0,1.7434620174346203,1624.8333333333333,15.0,7.0,4705.0,1,0,0,-1.0,0,-1.0,2,1,4324.528571428572,9515.28,1676.94,2894.631349764736,0.6693518847092549,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,1e6c9584-c4ed-4037-896c-cf880ebae805,0.0
atk-b8ab0dd9,3,1,0,1,5,9148.0,1.1805859204197637,1094.0,46.0,3.0,6960.0,1,0,0,-1.0,1,1980.0,0,0,6600.126666666666,13936.33,2821.91,5188.258206388302,0.7860846417677291,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,ace3b175-db94-4ca5-9d87-34d64fd6b993,8.88533568998852
atk-ef41dcc3,4,1,0,1,6,10774.0,1.3365509560051976,841.6666666666666,5.0,4.0,8249.0,1,0,0,-1.0,1,5009.0,0,0,5351.52,9033.7,2306.45,2892.9849621368585,0.5405912641897738,0,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,medium,d6d3d3f8-a8e7-4841-bc66-c08d12894506,-0.2382410015829189
atk-57b9b051,5,1,0,0,6,121513.0,0.1481322986017957,141.0,39.0,5.0,120949.0,1,0,0,-1.0,0,-1.0,2,1,2471.832,3044.24,1927.66,446.2250980570231,0.18052403968272243,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,hard,4a3172b4-c168-4e46-a2a2-f7a6442e491b,0.0
atk-d515ad45,3,1,0,0,4,61845.0,0.17463012369633762,117.5,22.0,3.0,61610.0,1,0,0,-1.0,0,-1.0,1,1,1622.5533333333333,1999.68,1333.12,279.0975324545566,0.17201131495701627,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,hard,5888410f-b2b5-4beb-b481-c64dbe2b6c17,0.0
atk-3a566226,13,1,0,0,14,357125.0,0.1310465523276164,18351.166666666668,11.0,13.0,136911.0,1,0,0,-1.0,0,-1.0,5,1,5095.036153846153,18370.22,57.73,6560.578972006309,1.2876412990816255,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,hard,126d56cc-bd50-403a-9af0-a8811aa3f2f5,0.0
atk-e6958631,7,1,0,0,8,223096.0,0.11295585756804245,9561.333333333334,29.0,7.0,165728.0,1,0,0,-1.0,0,-1.0,3,1,1928.5914285714284,2717.97,1263.36,462.50516106552243,0.23981500395245214,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,hard,5ff212f1-a315-498a-a3d1-9afa715056c5,0.0
atk-8e5e9879,2,1,0,1,4,126732.0,0.056812801818009656,25.0,25.0,2.0,126707.0,1,0,0,-1.0,1,67247.0,0,0,2634.46,2858.6,2410.32,224.13999999999987,0.08508005435649046,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,hard,1e6c9584-c4ed-4037-896c-cf880ebae805,113.49119568394835
atk-567f52b1,4,1,0,1,6,128524.0,0.1120413308020292,149.66666666666666,29.0,4.0,128075.0,1,0,0,-1.0,1,54515.0,2,1,2613.23,3152.49,2079.51,522.8356844650143,0.2000725862113225,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,hard,8d2b4595-90eb-457b-862c-c575a44e50c8,4.672203127130902
atk-60f7a9f8,2,1,0,0,3,126214.0,0.0570459695437907,40.0,40.0,2.0,126174.0,1,0,0,-1.0,0,-1.0,0,0,1858.01,1886.85,1829.17,28.839999999999918,0.015521983197076398,0,1.0,1,1,AUTHORIZED_PUSH_PAYMENT,hard,c4db965a-f70f-4778-b4af-c4b29c66e15e,0.0
atk-91f6a38f,0,1,0,0,1,1.0,0.0,1.0,1.0,0.0,-1.0,1,0,0,-1.0,0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,AUTHORIZED_PUSH_PAYMENT,hard,96a5d6dd-535b-4bf8-b9be-b86cff14b33c,0.0
atk-518aa00a,12,1,0,0,13,233816.0,0.18476066650699696,14739.181818181818,16.0,12.0,71685.0,1,0,0,-1.0,0,-1.0,4,1,1696.9674999999997,2648.18,1141.37,463.1486604954719,0.2729272425638511,1,-1.0,1,1,AUTHORIZED_PUSH_PAYMENT,hard,e9669dd5-9e35-4c39-901d-6ffb9e8ca7dd,0.0
